liquid,pipette,volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,iteration,liquid_level,density,time,m,%error,time_asp_1000,acq_value
Viscosity_std_204,rLine1000,1000,172.0,172.0,10,10,1,47.796834225917095,0.8639,69.64438581466675,0.7356824561151108,-14.841711295854745,31.627906976744185,
Viscosity_std_204,rLine1000,500,172.0,172.0,10,10,1,46.84949907502145,0.8639,64.06608986854553,0.40920141842937385,-5.266484910435501,31.627906976744185,
Viscosity_std_204,rLine1000,300,172.0,172.0,10,10,1,46.316916111579495,0.8639,61.77685332298279,0.23004921105875276,-11.236172759674057,31.627906976744185,
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",172.0,172.0,10,10,1,46.316916111579495,0.8639,NaN,NaN,-10.448122988654767,31.627906976744185,
Viscosity_std_204,rLine1000,1000,215.0,215.0,10,10,2,44.79803591700529,0.8639,67.65468382835388,0.6560803000463266,-24.055990271289897,29.30232558139535,
Viscosity_std_204,rLine1000,500,215.0,215.0,10,10,2,43.95065283861272,0.8639,62.93707203865051,0.3660271207116714,-15.261692160742813,29.30232558139535,
Viscosity_std_204,rLine1000,300,215.0,215.0,10,10,2,43.37320444944377,0.8639,61.176769495010376,0.2494288317015284,-3.7586018051748287,29.30232558139535,
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",215.0,215.0,10,10,2,43.37320444944377,0.8639,NaN,NaN,-14.358761412402513,29.30232558139535,
Viscosity_std_204,rLine1000,1000,215.0,17.2,10,10,3,41.38863462918448,0.8639,121.32946133613586,0.8572349338610009,-0.7715089870354309,82.79069767441861,
Viscosity_std_204,rLine1000,500,215.0,17.2,10,10,3,40.42534357876337,0.8639,89.93853664398193,0.4160935692293985,-3.6708949578889927,82.79069767441861,
Viscosity_std_204,rLine1000,300,215.0,17.2,10,10,3,39.858318811060315,0.8639,77.45834851264954,0.24492634840933464,-5.495872049490826,82.79069767441861,
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",215.0,17.2,10,10,3,39.858318811060315,0.8639,NaN,NaN,-3.312758664805083,82.79069767441861,
Viscosity_std_204,rLine1000,1000,17.2,215.0,10,10,4,38.32712592446329,0.8639,121.5760908126831,0.6613987673655846,-23.440355670148794,82.79069767441861,
Viscosity_std_204,rLine1000,500,17.2,215.0,10,10,4,37.46365201293404,0.8639,90.09491443634033,0.37297755608505795,-13.652608847075367,82.79069767441861,
Viscosity_std_204,rLine1000,300,17.2,215.0,10,10,4,36.88590002313987,0.8639,77.78358578681946,0.24955997199159224,-3.7080017009714727,82.79069767441861,
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",17.2,215.0,10,10,4,36.88590002313987,0.8639,NaN,NaN,-13.600322072731878,82.79069767441861,
Viscosity_std_204,rLine1000,1000,17.2,17.2,10,10,5,34.92248104643759,0.8639,175.25041341781616,0.8480988269865497,-1.8290511648860166,136.27906976744185,
Viscosity_std_204,rLine1000,500,17.2,17.2,10,10,5,33.95264571587284,0.8639,117.0552613735199,0.41892037103744245,-3.0164669435253035,136.27906976744185,
Viscosity_std_204,rLine1000,300,17.2,17.2,10,10,5,33.372701054896524,0.8639,93.99428963661194,0.2505070963087204,-3.342556503947057,136.27906976744185,
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",17.2,17.2,10,10,5,33.372701054896524,0.8639,NaN,NaN,-2.729358204119459,136.27906976744185,
Viscosity_std_204,rLine1000,1000,152.28070531487464,47.570544940792026,10,10,6,31.510718420420616,0.8639,86.56991028785706,0.8042833989618683,-6.900868276204621,47.58823161287574,49.88989405653096
Viscosity_std_204,rLine1000,500,152.28070531487464,47.570544940792026,10,10,6,30.554410184379574,0.8639,72.96522116661072,0.413077342557929,-4.369176395895591,47.58823161287574,49.88989405653096
Viscosity_std_204,rLine1000,300,152.28070531487464,47.570544940792026,10,10,6,29.98306754111783,0.8639,67.4997148513794,0.24679145475691006,-4.776226123042774,47.58823161287574,49.88989405653096
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",152.28070531487464,47.570544940792026,10,10,6,29.98306754111783,0.8639,NaN,NaN,-5.3487569317143295,47.58823161287574,49.88989405653096
Viscosity_std_204,rLine1000,1000,95.45173316132278,27.42494575046003,10,10,7,28.050042360340377,0.8639,106.29649114608765,0.8349702268368198,-3.348740961127473,66.93965239437475,36.91321258163504
Viscosity_std_204,rLine1000,500,95.45173316132278,27.42494575046003,10,10,7,27.083445436444645,0.8639,82.83615136146545,0.417521541276761,-3.340307610426901,66.93965239437475,36.91321258163504
