liquid,pipette,volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,iteration,liquid_level,density,time,m,%error,time_asp_1000,acq_value
Viscosity_std_817,rLine1000,1000,73.62,73.62,10,10,1,47.38987661292525,0.8466,85.31737303733826,0.6815652297487433,-19.493830646262307,47.16653083401249,
Viscosity_std_817,rLine1000,500,73.62,73.62,10,10,1,46.4604283697525,0.8466,71.82326078414917,0.3934354413350255,-7.055175682724888,47.16653083401249,
Viscosity_std_817,rLine1000,300,73.62,73.62,10,10,1,45.93197055599789,0.8466,66.35217761993408,0.2236961925623241,-11.92369770756593,47.16653083401249,
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",73.62,73.62,10,10,1,45.93197055599789,0.8466,NaN,NaN,-12.824234678851042,47.16653083401249,
Viscosity_std_817,rLine1000,1000,92.025,92.025,10,10,2,44.498573485742845,0.8466,80.13256120681763,0.6067569798389616,-28.330146487247625,41.733224667209996,
Viscosity_std_817,rLine1000,500,92.025,92.025,10,10,2,43.56761064227012,0.8466,69.32168316841125,0.3940765716420046,-6.903715652727476,41.733224667209996,
Viscosity_std_817,rLine1000,300,92.025,92.025,10,10,2,43.05144174458576,0.8466,64.92586374282837,0.2184942943897896,-13.971850385940012,41.733224667209996,
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",92.025,92.025,10,10,2,43.05144174458576,0.8466,NaN,NaN,-16.401904175305038,41.733224667209996,
Viscosity_std_817,rLine1000,1000,92.025,7.362000000000001,10,10,3,41.17244238153151,0.8466,205.21461248397827,0.7953804303808639,-6.050031847287514,166.69926650366745,
Viscosity_std_817,rLine1000,500,92.025,7.362000000000001,10,10,3,40.24492181146782,0.8466,131.8882234096527,0.3926194573079613,-7.247942993630696,166.69926650366745,
Viscosity_std_817,rLine1000,300,92.025,7.362000000000001,10,10,3,39.69285000212725,0.8466,102.73592734336852,0.233691996893861,-7.988031776572581,166.69926650366745,
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",92.025,7.362000000000001,10,10,3,39.69285000212725,0.8466,NaN,NaN,-7.095335539163597,166.69926650366745,
Viscosity_std_817,rLine1000,1000,7.362000000000001,92.025,10,10,4,38.24712959306787,0.8466,205.50975704193115,0.6119734491548364,-27.7139795470309,166.69926650366745,
Viscosity_std_817,rLine1000,500,7.362000000000001,92.025,10,10,4,37.27269083643907,0.8466,132.18554735183716,0.4124799256809712,-2.556124337119953,166.69926650366745,
Viscosity_std_817,rLine1000,300,7.362000000000001,92.025,10,10,4,36.71638503080539,0.8466,102.8380126953125,0.2354842475247342,-7.2823657277210145,166.69926650366745,
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",7.362000000000001,92.025,10,10,4,36.71638503080539,0.8466,NaN,NaN,-12.517489870623956,166.69926650366745,
Viscosity_std_817,rLine1000,1000,7.362000000000001,7.362000000000001,10,10,5,34.76757636301597,0.8466,330.7016499042511,0.8249307090752616,-2.559566610528994,291.6653083401249,
Viscosity_std_817,rLine1000,500,7.362000000000001,7.362000000000001,10,10,5,33.778439098930605,0.8466,194.83703804016116,0.418701803887336,-1.086273591463262,291.6653083401249,
Viscosity_std_817,rLine1000,300,7.362000000000001,7.362000000000001,10,10,5,33.21173762760166,0.8466,140.6432123184204,0.2398847328135449,-5.549754778508211,291.6653083401249,
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",7.362000000000001,7.362000000000001,10,10,5,33.21173762760166,0.8466,NaN,NaN,-3.065198326833489,291.6653083401249,
Viscosity_std_817,rLine1000,1000,50.581743098756306,9.097462630539201,10,10,6,30.06303275273765,0.8466,188.78409099578857,0.8199182357661527,-3.151637636882503,149.6907383170756,73.89582849762468
Viscosity_std_817,rLine1000,500,50.581743098756306,9.097462630539201,10,10,6,29.091347814836077,0.8466,124.066659450531,0.4113142342137366,-2.8315062098425288,149.6907383170756,73.89582849762468
Viscosity_std_817,rLine1000,300,50.581743098756306,9.097462630539201,10,10,6,28.53700410504555,0.8466,98.19759106636047,0.23465369235432953,-7.609381701579064,149.6907383170756,73.89582849762468
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",50.581743098756306,9.097462630539201,10,10,6,28.53700410504555,0.8466,NaN,NaN,-4.530841849434698,149.6907383170756,73.89582849762468
Viscosity_std_817,rLine1000,1000,47.55062179743592,29.158280906821606,10,10,7,26.82877592581338,0.8466,114.77351450920105,0.7230929882689769,-14.588591038391574,75.3257938775481,63.5927137753804
Viscosity_std_817,rLine1000,500,47.55062179743592,29.158280906821606,10,10,7,25.87908711499552,0.8466,87.15288877487183,0.4020032736192001,-5.031118918214017,75.3257938775481,63.5927137753804
Viscosity_std_817,rLine1000,300,47.55062179743592,29.158280906821606,10,10,7,25.3144165849779,0.8466,76.33101916313171,0.23902503535645936,-5.888244997063029,75.3257938775481,63.5927137753804
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",47.55062179743592,29.158280906821606,10,10,7,25.3144165849779,0.8466,NaN,NaN,-8.502651651222873,75.3257938775481,63.5927137753804
Viscosity_std_817,rLine1000,1000,22.34350462137815,10.82377930084616,10,10,8,23.37755260591782,0.8466,196.81555485725403,0.8198745223361313,-3.156801046996064,157.14490756746852,38.399740784260196
Viscosity_std_817,rLine1000,500,22.34350462137815,10.82377930084616,10,10,8,22.424800171765924,0.8466,128.24389600753784,0.4033001053764986,-4.724756584810167,157.14490756746852,38.399740784260196
Viscosity_std_817,rLine1000,300,22.34350462137815,10.82377930084616,10,10,8,21.85107646268255,0.8466,100.96824097633362,0.24285724605499318,-4.379381819437303,157.14490756746852,38.399740784260196
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",22.34350462137815,10.82377930084616,10,10,8,21.85107646268255,0.8466,NaN,NaN,-4.086979817081178,157.14490756746852,38.399740784260196
Viscosity_std_817,rLine1000,1000,30.964641721026045,9.74365160042234,10,10,9,19.927465236247244,0.8466,194.74915194511414,0.8142646321500648,-3.8194386782347247,154.92582714292152,17.105070496419827
Viscosity_std_817,rLine1000,500,30.964641721026045,9.74365160042234,10,10,9,18.967518450670468,0.8466,127.35995483398438,0.40634547433464907,-4.005321442322452,154.92582714292152,17.105070496419827
Viscosity_std_817,rLine1000,300,30.964641721026045,9.74365160042234,10,10,9,18.425498079684278,0.8466,100.41622614860535,0.22943722303845449,-9.66327150230158,154.92582714292152,17.105070496419827
Viscosity_std_817,rLine1000,"mean[1000, 500, 300]",30.964641721026045,9.74365160042234,10,10,9,18.425498079684278,0.8466,NaN,NaN,-5.829343874286252,154.92582714292152,17.105070496419827
Viscosity_std_817,rLine1000,1000,12.113001011478715,24.071805988867773,10,10,10,16.642641412944293,0.8466,184.13760232925415,0.7546832270310353,-10.857166663000793,144.09830011069548,10.355923772864404
Viscosity_std_817,rLine1000,500,12.113001011478715,24.071805988867773,10,10,10,15.654915480956628,0.8466,122.23819470405579,0.4181043870103783,-1.2274068012335775,144.09830011069548,10.355923772864404
