liquid,pipette,volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,iteration,liquid_level,density,time,m,%error,time_asp_1000,acq_value
Viscosity_std_1275,rLine1000,1000,28.03902744383292,28.03902744383292,10,10,1,43.8014009895799,0.8736,129.5820028781891,0.7419480477514969,-15.07004947899532,91.32915019989014,
Viscosity_std_1275,rLine1000,500,28.03902744383292,28.03902744383292,10,10,1,42.92593147074676,0.8736,94.03484725952148,0.382405085826318,-12.453048116685446,91.32915019989014,
Viscosity_std_1275,rLine1000,300,28.03902744383292,28.03902744383292,10,10,1,42.45430412517204,0.8736,80.30051469802856,0.20600682454703867,-21.39544240421297,91.32915019989014,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",28.03902744383292,28.03902744383292,10,10,1,42.45430412517204,0.8736,NaN,NaN,-16.30617999996458,91.32915019989014,
Viscosity_std_1275,rLine1000,1000,35.048784304791155,35.048784304791155,10,10,2,40.977508072788886,0.8736,115.63514399528503,0.6450645156809593,-26.160197380842572,77.06332015991211,
Viscosity_std_1275,rLine1000,500,35.048784304791155,35.048784304791155,10,10,2,40.15010864908753,0.8736,87.68177509307861,0.3614080682727543,-17.260057629863947,77.06332015991211,
Viscosity_std_1275,rLine1000,300,35.048784304791155,35.048784304791155,10,10,2,39.694693702009715,0.8736,75.6864423751831,0.19892524888358834,-24.097508820364656,77.06332015991211,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",35.048784304791155,35.048784304791155,10,10,2,39.694693702009715,0.8736,NaN,NaN,-22.505921277023727,77.06332015991211,
Viscosity_std_1275,rLine1000,1000,35.048784304791155,2.8039027443832922,10,10,3,37.850383258185296,0.8736,443.9465835094452,0.8055948018625073,-7.784477808778929,405.17741107940674,
Viscosity_std_1275,rLine1000,500,35.048784304791155,2.8039027443832922,10,10,3,36.984054062784566,0.8736,251.8518829345703,0.3784125925510393,-13.3670804599269,405.17741107940674,
Viscosity_std_1275,rLine1000,300,35.048784304791155,2.8039027443832922,10,10,3,36.454348968684904,0.8736,175.67760181427002,0.23137518510273217,-11.715817650056419,405.17741107940674,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",35.048784304791155,2.8039027443832922,10,10,3,36.454348968684904,0.8736,NaN,NaN,-10.95579197292075,405.17741107940674,
Viscosity_std_1275,rLine1000,1000,2.8039027443832922,35.048784304791155,10,10,4,34.887917700743735,0.8736,444.04126048088074,0.6842171778367022,-21.678436602941602,405.17741107940674,
Viscosity_std_1275,rLine1000,500,2.8039027443832922,35.048784304791155,10,10,4,33.956171810996416,0.8736,251.67655277252197,0.4069866046416281,-6.825411025268294,405.17741107940674,
Viscosity_std_1275,rLine1000,300,2.8039027443832922,35.048784304791155,10,10,4,33.41765998191078,0.8736,174.6306974887848,0.2352219669446064,-10.248028485727119,405.17741107940674,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",2.8039027443832922,35.048784304791155,10,10,4,33.41765998191078,0.8736,NaN,NaN,-12.917292037979005,405.17741107940674,
Viscosity_std_1275,rLine1000,1000,2.8039027443832922,2.8039027443832922,10,10,5,31.428972458467786,0.8736,772.4026691913605,0.8686587102399003,-0.5656238278502491,733.2915019989014,
Viscosity_std_1275,rLine1000,500,2.8039027443832922,2.8039027443832922,10,10,5,30.460765351524742,0.8736,415.8166708946228,0.4229128643127211,-3.179289305695718,733.2915019989014,
Viscosity_std_1275,rLine1000,300,2.8039027443832922,2.8039027443832922,10,10,5,29.8832236742058,0.8736,273.1482262611389,0.25227020465291283,-3.7430537801767403,733.2915019989014,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",2.8039027443832922,2.8039027443832922,10,10,5,29.8832236742058,0.8736,NaN,NaN,-2.4959889712409025,733.2915019989014,
Viscosity_std_1275,rLine1000,1000,15.167636073121507,12.148189849851079,10,10,6,28.132584866141304,0.8736,207.657053232193,0.764679031362572,-12.46805959677519,168.24664249848445,211.28127134191354
Viscosity_std_1275,rLine1000,500,15.167636073121507,12.148189849851079,10,10,6,27.194834384358096,0.8736,134.5155384540558,0.40960941044290594,-6.224951821679047,168.24664249848445,211.28127134191354
Viscosity_std_1275,rLine1000,300,15.167636073121507,12.148189849851079,10,10,6,26.679873899591016,0.8736,103.93433570861816,0.22493473974626088,-14.173252538819883,168.24664249848445,211.28127134191354
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",15.167636073121507,12.148189849851079,10,10,6,26.679873899591016,0.8736,NaN,NaN,-10.955421319091373,168.24664249848445,211.28127134191354
Viscosity_std_1275,rLine1000,1000,3.553487938838054,10.987509240323694,10,10,7,24.84370301385969,0.8736,431.91346859931946,0.8020394428874418,-8.191455713433866,392.42608455708125,134.14511853953087
Viscosity_std_1275,rLine1000,500,3.553487938838054,10.987509240323694,10,10,7,23.88296828811687,0.8736,245.76071977615356,0.41964892820446414,-3.9265274257179206,392.42608455708125,134.14511853953087
Viscosity_std_1275,rLine1000,300,3.553487938838054,10.987509240323694,10,10,7,23.34042003882933,0.8736,171.42507314682007,0.23698507528879878,-9.575291785409513,392.42608455708125,134.14511853953087
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",3.553487938838054,10.987509240323694,10,10,7,23.34042003882933,0.8736,NaN,NaN,-7.231091641520433,392.42608455708125,134.14511853953087
Viscosity_std_1275,rLine1000,1000,17.77468061958417,2.99596871548438,10,10,8,21.427256939660005,0.8736,449.79165840148926,0.8356696417171605,-4.341845041533828,410.0416578529262,77.52571210557247
Viscosity_std_1275,rLine1000,500,17.77468061958417,2.99596871548438,10,10,8,20.485003013849877,0.8736,254.85418128967285,0.4115765147938644,-5.774607418987087,410.0416578529262,77.52571210557247
Viscosity_std_1275,rLine1000,300,17.77468061958417,2.99596871548438,10,10,8,19.92560854801719,0.8736,176.88075470924377,0.24434350267571733,-6.767589027885645,410.0416578529262,77.52571210557247
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",17.77468061958417,2.99596871548438,10,10,8,19.92560854801719,0.8736,NaN,NaN,-5.628013829468853,410.0416578529262,77.52571210557247
Viscosity_std_1275,rLine1000,1000,8.814017192033596,5.273504339805474,10,10,9,18.01504743873009,0.8736,363.0262711048126,0.8345330925366066,-4.471944535644857,323.0828705098475,51.75645925833935
Viscosity_std_1275,rLine1000,500,8.814017192033596,5.273504339805474,10,10,9,17.040735663217223,0.8736,211.89185619354248,0.4255793835440203,-2.5688224487133047,323.0828705098475,51.75645925833935
Viscosity_std_1275,rLine1000,300,8.814017192033596,5.273504339805474,10,10,9,16.486178229857895,0.8736,151.25065851211548,0.24223068689135457,-7.5737611067786395,323.0828705098475,51.75645925833935
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",8.814017192033596,5.273504339805474,10,10,9,16.486178229857895,0.8736,NaN,NaN,-4.871509363712267,323.0828705098475,51.75645925833935
Viscosity_std_1275,rLine1000,1000,3.749944322358478,4.611134083398998,10,10,10,14.535886736599968,0.8736,543.7925815582275,0.8518873242550622,-2.4854253371036914,503.53701548815997,20.68519760359211
Viscosity_std_1275,rLine1000,500,3.749944322358478,4.611134083398998,10,10,10,13.55376899144044,0.8736,302.14554619789124,0.42898903108568165,-1.7882254840472462,503.53701548815997,20.68519760359211
Viscosity_std_1275,rLine1000,300,3.749944322358478,4.611134083398998,10,10,10,12.98279900651634,0.8736,205.34690761566162,0.2493996894148475,-4.83833584598311,503.53701548815997,20.68519760359211
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",3.749944322358478,4.611134083398998,10,10,10,12.98279900651634,0.8736,NaN,NaN,-3.0373288890446823,503.53701548815997,20.68519760359211
