liquid,pipette,volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,iteration,liquid_level,density,time,m,%error,time_asp_1000,acq_value
Viscosity_std_505,rLine1000,"mean[1000, 500, 300]",6.480572354061994,81.00715442577493,10,10,4,30.15322888701108,0.8683,NaN,NaN,-12.820756351584714,186.65194692611692,
Viscosity_std_505,rLine1000,1000,6.480572354061994,6.480572354061994,10,10,5,28.161430953851287,0.8683,367.8828191757202,0.8647390726813238,-0.4101033420103868,328.61471652984613,
Viscosity_std_505,rLine1000,500,6.480572354061994,6.480572354061994,10,10,5,27.18375640471664,0.8683,213.85108590126038,0.42445740550680694,-2.2325450865353083,328.61471652984613,
Viscosity_std_505,rLine1000,300,6.480572354061994,6.480572354061994,10,10,5,26.598628423610787,0.8683,152.1353259086609,0.25403331299710513,-2.4786698156915303,328.61471652984613,
Viscosity_std_505,rLine1000,"mean[1000, 500, 300]",6.480572354061994,6.480572354061994,10,10,5,26.598628423610787,0.8683,NaN,NaN,-1.7071060814124086,328.61471652984613,
Viscosity_std_505,rLine1000,1000,53.88053063806322,20.423215952075374,10,10,6,24.77219274598091,0.8683,127.46876645088196,0.7929470494430115,-8.678216118506096,87.52346478744394,140.82285178024048
Viscosity_std_505,rLine1000,500,53.88053063806322,20.423215952075374,10,10,6,23.81029255448764,0.8683,93.64617967605591,0.4176089681368036,-3.8099808506728983,87.52346478744394,140.82285178024048
Viscosity_std_505,rLine1000,300,53.88053063806322,20.423215952075374,10,10,6,23.219391829734306,0.8683,79.92364978790283,0.2565395496516596,-1.5165458744444724,87.52346478744394,140.82285178024048
Viscosity_std_505,rLine1000,"mean[1000, 500, 300]",53.88053063806322,20.423215952075374,10,10,6,23.219391829734306,0.8683,NaN,NaN,-4.668247614541156,87.52346478744394,140.82285178024048
Viscosity_std_505,rLine1000,1000,38.2531282753711,9.29753209671497,10,10,7,21.297370257290304,0.8683,193.56971979141235,0.8344456656765642,-3.898921377799812,153.6970761221202,98.58566968823192
Viscosity_std_505,rLine1000,500,38.2531282753711,9.29753209671497,10,10,7,20.322615642442464,0.8683,126.58224654197693,0.4231897160361893,-2.524538515216091,153.6970761221202,98.58566968823192
Viscosity_std_505,rLine1000,300,38.2531282753711,9.29753209671497,10,10,7,19.75400039316546,0.8683,100.17063069343567,0.2468643104736123,-5.2307917871656135,153.6970761221202,98.58566968823192
Viscosity_std_505,rLine1000,"mean[1000, 500, 300]",38.2531282753711,9.29753209671497,10,10,7,19.75400039316546,0.8683,NaN,NaN,-3.8847505600605055,153.6970761221202,98.58566968823192
Viscosity_std_505,rLine1000,1000,76.72542639049345,28.34996300253359,10,10,8,17.968275983235557,0.8683,108.19435405731201,0.7752722525710667,-10.713779503504925,68.30690362791944,47.366552993634286
Viscosity_std_505,rLine1000,500,76.72542639049345,28.34996300253359,10,10,8,16.986506813606766,0.8683,84.76834058761597,0.42623508499433965,-1.8230830371208862,68.30690362791944,47.366552993634286
Viscosity_std_505,rLine1000,300,76.72542639049345,28.34996300253359,10,10,8,16.402117206688384,0.8683,74.45641303062439,0.2537127478436156,-2.601732180269652,68.30690362791944,47.366552993634286
Viscosity_std_505,rLine1000,"mean[1000, 500, 300]",76.72542639049345,28.34996300253359,10,10,8,16.402117206688384,0.8683,NaN,NaN,-5.046198240298488,68.30690362791944,47.366552993634286
Viscosity_std_505,rLine1000,1000,7.108862912288035,31.09420854012288,10,10,9,14.598806066111502,0.8683,232.96586728096008,0.7829075316814536,-9.83444297115587,192.82980282132752,20.97658241184225
