liquid,pipette,volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,iteration,liquid_level,density,time,m,%error,time_asp_1000,acq_value
Viscosity_std_204,rLine1000,1000,118.77243175072941,118.77243175072941,10,10,1,41.769408969438864,0.8639,75.28084635734558,0.7475287956508827,-13.4704484719432,36.838924407958984,
Viscosity_std_204,rLine1000,500,118.77243175072941,118.77243175072941,10,10,1,40.87156072045412,0.8639,66.8901436328888,0.38782555114895895,-10.215175101525883,36.838924407958984,
Viscosity_std_204,rLine1000,300,118.77243175072941,118.77243175072941,10,10,1,40.354967389940434,0.8639,63.658013343811035,0.22314248911538764,-13.90111158105196,36.838924407958984,
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",118.77243175072941,118.77243175072941,10,10,1,40.354967389940434,0.8639,NaN,NaN,-12.528911718173681,36.838924407958984,
Viscosity_std_204,rLine1000,1000,148.46553968841175,148.46553968841175,10,10,2,38.74743581280191,0.8639,72.1480610370636,0.6943732647449838,-19.623421143073987,33.47113952636719,
Viscosity_std_204,rLine1000,500,148.46553968841175,148.46553968841175,10,10,2,37.882072830715735,0.8639,65.4705057144165,0.3737935401121222,-13.463701791382757,33.47113952636719,
Viscosity_std_204,rLine1000,300,148.46553968841175,148.46553968841175,10,10,2,37.385787008689,0.8639,62.774948835372925,0.2143706608244471,-17.28569632887792,33.47113952636719,
Viscosity_std_204,rLine1000,"mean[1000, 500, 300]",148.46553968841175,148.46553968841175,10,10,2,37.385787008689,0.8639,NaN,NaN,-16.79093975444489,33.47113952636719,
Viscosity_std_204,rLine1000,1000,148.46553968841175,11.877243175072941,10,10,3,35.420613895041,0.8639,149.74121737480164,0.8488565264402521,-1.7413443176001724,110.93019180297851,
Viscosity_std_204,rLine1000,500,148.46553968841175,11.877243175072941,10,10,3,34.447675091418446,0.8639,104.42185473442078,0.4202609162247624,-2.7061196377445507,110.93019180297851,
Viscosity_std_204,rLine1000,300,148.46553968841175,11.877243175072941,10,10,3,33.85636227369777,0.8639,86.59549808502197,0.2554175716144462,-1.447863713220583,110.93019180297851,
