Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_sigmoid,Flow_rate
2023-10-18 08:58:05.382344,390830,6.862879436681862,390902.3181818182,2.4770943678735726,-167.96044842798867,-7.940472508264435,18.82994794845581,-8.365179513898056,-6.608222234066915
2023-10-18 08:58:05.583191,390840,6.862879436681862,390902.3181818182,3.9342087019168517,-175.98898828611286,-8.02853985812419,19.030795097351074,-10.035718796219498,-8.317465751991248
2023-10-18 08:58:05.782924,390806,6.862879436681862,390902.3181818182,-1.0199800338302953,-184.12000651498295,-8.13101822887009,19.230527877807617,-12.122242293587306,-10.446575132026384
2023-10-18 08:58:05.982916,390829,6.862879436681862,390902.3181818182,2.3313829344692447,-192.26063209111044,-8.14062557612749,19.430520057678223,-14.737515645890653,-13.076878075909889
2023-10-18 08:58:06.182606,390764,6.862879436681862,390902.3181818182,-7.139860236812064,-200.56778501970004,-8.307152928589602,19.630209922790527,-17.99454525677254,-16.310440237165505
2023-10-18 08:58:06.382088,390820,6.862879436681862,390902.3181818182,1.0199800338302953,-208.89575386734728,-8.327968847647242,19.829691886901855,-22.03376941173599,-20.248568199926154
2023-10-18 08:58:06.582689,390744,6.862879436681862,390902.3181818182,-10.054088904898622,-217.4046610883429,-8.50890722099561,20.030292987823486,-27.051800743066337,-25.014974036910946
2023-10-18 08:58:06.782944,390697,6.862879436681862,390902.3181818182,-16.90252627490203,-226.02725525188478,-8.62259416354189,20.23054790496826,-33.20210778989622,-30.712389660741675
2023-10-18 08:58:06.982099,390601,6.862879436681862,390902.3181818182,-30.890823881717502,-234.69308247808493,-8.66582722620015,20.42970299720764,-40.6473025296998,-37.38390344975276
2023-10-18 08:58:07.182662,390587,6.862879436681862,390902.3181818182,-32.93078394937809,-243.4277623596301,-8.734679881545162,20.630265712738037,-49.690777019281995,-45.09050680564627
2023-10-18 08:58:07.381206,390427,6.862879436681862,390902.3181818182,-56.24461329407054,-252.15443611846075,-8.726673758830657,20.82880997657776,-60.3687448369941,-53.781295975048046
2023-10-18 08:58:07.581219,390319,6.862879436681862,390902.3181818182,-71.98144810173795,-261.04603600521057,-8.891599886749816,21.028822898864746,-73.03788425738173,-63.34160450997961
2023-10-18 08:58:07.782885,390158,6.862879436681862,390902.3181818182,-95.44098887983473,-269.95364813738934,-8.90761213217877,21.230489015579224,-87.89047569204672,-73.64941457019053
2023-10-18 08:58:07.983003,389963,6.862879436681862,390902.3181818182,-123.85471839367867,-278.99576313117217,-9.042114993782832,21.430606842041016,-104.76301207837196,-84.31301041312614
2023-10-18 08:58:08.182858,389862,6.862879436681862,390902.3181818182,-138.57157316751577,-287.9193875087802,-8.923624377608007,21.630461931228638,-123.72398572927898,-94.87360931352936
2023-10-18 08:58:08.383231,389732,6.862879436681862,390902.3181818182,-157.5140595100784,-296.945490257134,-9.026102748353821,21.83083486557007,-144.74950163137123,-104.93191593563868
2023-10-18 08:58:08.581762,389613,6.862879436681862,390902.3181818182,-174.8537200851934,-305.82107789845486,-8.875587641320863,22.02936601638794,-167.38319254898863,-114.00574078362716
2023-10-18 08:58:08.782720,389443,6.862879436681862,390902.3181818182,-199.62466376392914,-314.6998679888613,-8.878790090406426,22.230324029922485,-191.85025681490663,-121.75212043341561
2023-10-18 08:58:08.982575,389289,6.862879436681862,390902.3181818182,-222.06422450819562,-323.71636338995756,-9.016495401096279,22.430179119110107,-217.41171946228258,-127.89998368957764
2023-10-18 08:58:09.182772,389078,6.862879436681862,390902.3181818182,-252.80933695650882,-332.66400613570903,-8.947642745751466,22.630375862121582,-243.89036672939335,-132.26312710588456
2023-10-18 08:58:09.383028,388918,6.862879436681862,390902.3181818182,-276.1231663012012,-341.7685688866655,-9.104562750956461,22.830631971359253,-270.8937784509636,-134.84438414571255
2023-10-18 08:58:09.581797,388720,6.862879436681862,390902.3181818182,-304.97403011525813,-350.8170887786197,-9.048519891954186,23.029401063919067,-297.8746739980046,-135.7398939622455
