Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_sigmoid,Flow_rate
2023-10-16 15:39:24.639221,395092,6.862879436681862,359022.7205882353,0.0,0.0,0.05604285900153627,10.000497817993164,2.6877433626681295,
2023-10-16 15:39:24.838405,395105,6.862879436681862,359022.7205882353,1.8942486342566554,0.02401836814260605,0.02401836814260605,10.199681997299194,2.684117569022419,-0.01820322105070271
2023-10-16 15:39:25.038854,395102,6.862879436681862,359022.7205882353,1.457114334043581,0.02722081722731673,0.003202449084710679,10.40013074874878,2.679904260142507,-0.02101938200883025
2023-10-16 15:39:25.238780,395096,6.862879436681862,359022.7205882353,0.5828457336174324,0.060846532631330774,0.033625715404014045,10.600056886672974,2.6750506122748448,-0.024277205162152198
2023-10-16 15:39:25.439187,395135,6.862879436681862,359022.7205882353,6.265591636386489,0.03522693994182191,-0.025619592689508863,10.800463914871216,2.6694312757418857,-0.028039618088645378
2023-10-16 15:39:25.638661,395090,6.862879436681862,359022.7205882353,-0.2914228668087162,-0.12649673888881807,-0.16172367883063998,10.999938011169434,2.6629724572979967,-0.03237923401459052
2023-10-16 15:39:25.838983,395035,6.862879436681862,359022.7205882353,-8.305551704046593,-0.3042326631511969,-0.17773592426237883,11.200259685516357,2.6554825079269904,-0.03738961046239553
2023-10-16 15:39:26.038739,395112,6.862879436681862,359022.7205882353,2.914228668087162,-0.42112205478315445,-0.11688939163195755,11.400015830993652,2.64685728603979,-0.04317875611081449
2023-10-16 15:39:26.238591,395023,6.862879436681862,359022.7205882353,-10.05408890489889,-0.6869253289059998,-0.2658032741228453,11.599867820739746,2.636893548231569,-0.049855584729875994
2023-10-16 15:39:26.448232,395081,6.862879436681862,359022.7205882353,-1.6028257674470296,-1.0680167701193568,-0.38109144121335703,11.809508800506592,2.62478171261796,-0.057774179585879146
2023-10-16 15:39:26.645756,395099,6.862879436681862,359022.7205882353,1.0199800338305067,-1.5099547439604066,-0.4419379738410498,12.007032871246338,2.6115711898976315,-0.066880571420251
2023-10-16 15:39:26.838313,395047,6.862879436681862,359022.7205882353,-6.557014503194296,-2.030352720404153,-0.5203979764437463,12.199589729309082,2.5967536117872214,-0.07695170278267523
2023-10-16 15:39:27.038356,395076,6.862879436681862,359022.7205882353,-2.33138293446882,-2.6916584566215533,-0.6613057362174004,12.399632930755615,2.5790243123393566,-0.08862735309004467
2023-10-16 15:39:27.238436,395095,6.862879436681862,359022.7205882353,0.4371343002130743,-3.4554425635888038,-0.7637841069672504,12.59971284866333,2.558547648318495,-0.10234242514186995
2023-10-16 15:39:27.438377,395069,6.862879436681862,359022.7205882353,-3.351362968299327,-4.4850299446770805,-1.0295873810882767,12.799653768539429,2.5349201455979937,-0.11817242180911638
2023-10-16 15:39:27.650491,395072,6.862879436681862,359022.7205882353,-2.9142286680862526,-5.508212427591388,-1.023182482914308,13.011767625808716,2.505849221461517,-0.13705339439266287
2023-10-16 15:39:27.838657,395080,6.862879436681862,359022.7205882353,-1.7485372008513878,-6.617861035824717,-1.1096486082333286,13.199934005737305,2.4760766498676503,-0.15822471370903676
2023-10-16 15:39:28.050809,395080,6.862879436681862,359022.7205882353,-1.7485372008513878,-7.87802475108947,-1.2601637152647527,13.412086009979248,2.437308591694091,-0.1827371761680243
2023-10-16 15:39:28.252097,395083,6.862879436681862,359022.7205882353,-1.311402900639223,-9.229458265303037,-1.3514335142135678,13.61337399482727,2.3946415036000417,-0.2119703673632776
2023-10-16 15:39:28.452353,395084,6.862879436681862,359022.7205882353,-1.1656914672348648,-10.444787693368198,-1.2153294280651608,13.813629865646362,2.3456108041464176,-0.24484025987891087
2023-10-16 15:39:28.652631,395095,6.862879436681862,359022.7205882353,0.4371343002130743,-11.860270189295989,-1.4154824959277903,14.01390790939331,2.2889941414802024,-0.282690311963255
2023-10-16 15:39:28.852637,395105,6.862879436681862,359022.7205882353,1.8942486342566554,-13.560770653860345,-1.7005004645643567,14.213913679122925,2.223724464048246,-0.3263389727216068
2023-10-16 15:39:29.052985,395094,6.862879436681862,359022.7205882353,0.2914228668087162,-15.517467045289777,-1.956696391429432,14.414262056350708,2.148251500143033,-0.3767086359746506
2023-10-16 15:39:29.253417,395058,6.862879436681862,359022.7205882353,-4.954188735747266,-17.498181804863634,-1.980714759573857,14.614693880081177,2.0610880831503664,-0.43487813147816157
2023-10-16 15:39:29.454374,395062,6.862879436681862,359022.7205882353,-4.371343002129834,-19.736693715844922,-2.2385119109812877,14.815650701522827,1.9601901387711678,-0.5020876806040409
2023-10-16 15:39:29.652343,395067,6.862879436681862,359022.7205882353,-3.642785835108043,-22.11130971297007,-2.3746159971251473,15.013619899749756,1.8455490155680536,-0.5790856569096319
2023-10-16 15:39:29.854197,395144,6.862879436681862,359022.7205882353,7.576994537024802,-24.453901219241743,-2.342591506271674,15.215473890304565,1.710700274389751,-0.6680509055464375
2023-10-16 15:39:30.052170,395098,6.862879436681862,359022.7205882353,0.8742686004261486,-26.82531476728309,-2.371413548041346,15.41344690322876,1.5581601892921526,-0.7705094893717024
2023-10-16 15:39:30.254428,395083,6.862879436681862,359022.7205882353,-1.311402900639223,-29.448120568560626,-2.6228058012775364,15.615704774856567,1.3784126623630755,-0.8887047286834219
2023-10-16 15:39:30.455880,395092,6.862879436681862,359022.7205882353,0.0,-32.19742310872698,-2.7493025401663544,15.817156791687012,1.1717159299557807,-1.0260345647532771
2023-10-16 15:39:30.656147,395076,6.862879436681862,359022.7205882353,-2.33138293446882,-35.02838810058256,-2.8309649918555806,16.01742386817932,0.9347107666421834,-1.1834454642508272
2023-10-16 15:39:30.855376,395087,6.862879436681862,359022.7205882353,-0.7285571670217905,-38.09153065116152,-3.0631425505789593,16.216652631759644,0.6630545282412186,-1.3635392476420318
2023-10-16 15:39:31.055041,395088,6.862879436681862,359022.7205882353,-0.5828457336174324,-41.253949123396524,-3.1624184722350037,16.4163179397583,0.3495384199690079,-1.5702082220228217
2023-10-16 15:39:31.255626,395088,6.862879436681862,359022.7205882353,-0.5828457336174324,-44.57649004992436,-3.322540926527836,16.616902828216553,-0.013197602626860316,-1.8083915761748177
2023-10-16 15:39:31.455169,395104,6.862879436681862,359022.7205882353,1.7485372008522972,-47.97749097905398,-3.401000929129623,16.81644582748413,-0.42858126741975866,-2.0816749588688284
2023-10-16 15:39:31.654864,395133,6.862879436681862,359022.7205882353,5.974168769577773,-51.54501926064586,-3.5675282815918763,17.016140699386597,-0.9067179602161559,-2.394336360474629
2023-10-16 15:39:31.854753,395052,6.862879436681862,359022.7205882353,-5.828457336172505,-55.15257815581026,-3.607558895164402,17.21602988243103,-1.4569567675335975,-2.7527192764359256
2023-10-16 15:39:32.054504,395095,6.862879436681862,359022.7205882353,0.4371343002130743,-58.87222276897592,-3.7196446131656558,17.415780782699585,-2.088713792417707,-3.162724293281006
2023-10-16 15:39:32.259347,395086,6.862879436681862,359022.7205882353,-0.8742686004261486,-62.75359106097676,-3.881368292000843,17.62062382698059,-2.83381385305006,-3.637419387354042
2023-10-16 15:39:32.456120,395086,6.862879436681862,359022.7205882353,-0.8742686004261486,-66.78227201092704,-4.028680949950285,17.817396879196167,-3.65534254285717,-4.175006082169616
2023-10-16 15:39:32.655201,395079,6.862879436681862,359022.7205882353,-1.8942486342557459,-70.89581786164763,-4.113545850720584,18.016477823257446,-4.606613120485463,-4.7783105616350765
2023-10-16 15:39:32.855989,395080,6.862879436681862,359022.7205882353,-1.7485372008513878,-75.11184208311715,-4.2160242214695245,18.217265844345093,-5.704957058203149,-5.470166655202232
2023-10-16 15:39:33.055397,395052,6.862879436681862,359022.7205882353,-5.828457336172505,-79.3550871218149,-4.243245038697751,18.4166738986969,-6.952211331975036,-6.25478382919986
2023-10-16 15:39:33.255201,395091,6.862879436681862,359022.7205882353,-0.1457114334043581,-83.67679216311626,-4.321705041301357,18.616477966308594,-8.378689307707532,-7.139384061513498
2023-10-16 15:39:33.454315,395106,6.862879436681862,359022.7205882353,2.0399600676610135,-88.25469313127815,-4.5779009681618845,18.81559181213379,-9.998480203805116,-8.1349987962144
2023-10-16 15:39:33.661904,395126,6.862879436681862,359022.7205882353,4.954188735747266,-92.85981491667371,-4.605121785395568,19.023180723190308,-11.924089921700329,-9.276072156720081
2023-10-16 15:39:33.860661,395106,6.862879436681862,359022.7205882353,2.0399600676610135,-97.59303466550045,-4.733219748826741,19.221937894821167,-14.021414556466539,-10.552196016662252
2023-10-16 15:39:34.055580,395083,6.862879436681862,359022.7205882353,-1.311402900639223,-102.47196584773064,-4.87893118223019,19.41685676574707,-16.34654248013544,-11.928695834446826
2023-10-16 15:39:34.256278,395053,6.862879436681862,359022.7205882353,-5.682745902769057,-107.40693988896237,-4.934974041231726,19.617554903030396,-19.04780687956793,-13.459339663023972
2023-10-16 15:39:34.456030,395069,6.862879436681862,359022.7205882353,-3.351362968299327,-112.45720209728279,-5.050262208320419,19.817306756973267,-22.076951570379038,-15.16453855631018
2023-10-16 15:39:34.655540,394991,6.862879436681862,359022.7205882353,-14.71685477383653,-117.71081982255328,-5.253617725270487,20.01681685447693,-25.473692238364492,-17.02540728758406
2023-10-16 15:39:34.854970,394965,6.862879436681862,359022.7205882353,-18.50535204234984,-122.96123509873814,-5.250415276184867,20.216247081756592,-29.27206506418281,-19.046123938332684
2023-10-16 15:39:35.055272,394947,6.862879436681862,359022.7205882353,-21.128157843627378,-128.26449078483802,-5.303255686099874,20.41654872894287,-33.52445908862978,-21.22995034829779
2023-10-16 15:39:35.254484,394856,6.862879436681862,359022.7205882353,-34.38789828342124,-133.76309586517345,-5.498605080335437,20.615760803222656,-38.218760682921356,-23.56434273004266
