Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_sigmoid
2023-09-22 08:43:32.240456,377423,6.862879436681862,300611.76968973747,0.0,0.0,-0.19374816968775121,10.007252931594849,2.4027851776352236
2023-09-22 08:43:32.442144,377411,6.862879436681862,300611.76968973747,-1.7485372008522972,-0.07045387988910079,-0.07045387988910079,10.208940982818604,2.4020976597556682
2023-09-22 08:43:32.641957,377393,6.862879436681862,300611.76968973747,-4.371343002130743,0.03202449085802073,0.10247837074712152,10.408754110336304,2.4012776477401303
2023-09-22 08:43:32.841724,377377,6.862879436681862,300611.76968973747,-6.702725936598654,-0.05284040991864458,-0.08486490077666531,10.608520984649658,2.4002915113285326
2023-09-22 08:43:33.047785,377373,6.862879436681862,300611.76968973747,-7.285571670216086,-0.23698123235044477,-0.1841408224318002,10.814582109451294,2.399064297853556
2023-09-22 08:43:33.247655,377404,6.862879436681862,300611.76968973747,-2.768517234682804,-0.6276800208215718,-0.39069878847112705,11.01445198059082,2.397628401146676
2023-09-22 08:43:33.442231,377361,6.862879436681862,300611.76968973747,-9.034108871068383,-0.9399188066854549,-0.3122387858638831,11.209028005599976,2.395951078064172
2023-09-22 08:43:33.641942,377408,6.862879436681862,300611.76968973747,-2.1856715010653716,-1.3258139215231495,-0.38589511483769456,11.40873908996582,2.3938851683758458
2023-09-22 08:43:33.840460,377443,6.862879436681862,300611.76968973747,2.914228668087162,-1.947089044169843,-0.6212751226466935,11.60725712776184,2.39141661892063
2023-09-22 08:43:34.042306,377456,6.862879436681862,300611.76968973747,4.808477302341998,-2.651627843053575,-0.7045387988837319,11.809103012084961,2.3883963280817397
2023-09-22 08:43:34.242546,377469,6.862879436681862,300611.76968973747,6.702725936598654,-3.580338077936176,-0.9287102348826011,12.009342908859253,2.3847882249535814
2023-09-22 08:43:34.442183,377451,6.862879436681862,300611.76968973747,4.079920135320208,-4.4754225974211295,-0.8950845194849535,12.208980083465576,2.3804608055716017
2023-09-22 08:43:34.641602,377395,6.862879436681862,300611.76968973747,-4.079920135322027,-5.416942628646211,-0.9415200312250818,12.408399105072021,2.375262674024839
2023-09-22 08:43:34.847544,377417,6.862879436681862,300611.76968973747,-0.8742686004261486,-6.472149602424906,-1.055206973778695,12.614341020584106,2.368787945882559
2023-09-22 08:43:35.048397,377415,6.862879436681862,300611.76968973747,-1.1656914672348648,-7.809172095749091,-1.3370224933241843,12.815194129943848,2.3611678427564584
2023-09-22 08:43:35.241877,377453,6.862879436681862,300611.76968973747,4.371343002128924,-9.115771322758519,-1.3065992270094284,13.008674144744873,2.3523613374081833
2023-09-22 08:43:35.442390,377486,6.862879436681862,300611.76968973747,9.179820304472742,-10.52805136959796,-1.4122800468394416,13.209187030792236,2.3414115243950846
2023-09-22 08:43:35.642216,377431,6.862879436681862,300611.76968973747,1.1656914672348648,-12.11806734070342,-1.5900159711054584,13.409013032913208,2.3282825672165472
2023-09-22 08:43:35.842137,377433,6.862879436681862,300611.76968973747,1.457114334043581,-13.89702780787411,-1.7789604671706911,13.608934164047241,2.312483716869224
2023-09-22 08:43:36.042004,377445,6.862879436681862,300611.76968973747,3.2056515348958783,-15.852122974758458,-1.9550951668843481,13.80880093574524,2.2934865200780905
2023-09-22 08:43:36.242279,377415,6.862879436681862,300611.76968973747,-1.1656914672348648,-18.005769984960352,-2.153647010201894,14.00907588005066,2.2705875984688646
2023-09-22 08:43:36.441400,377433,6.862879436681862,300611.76968973747,1.457114334043581,-20.242680671401104,-2.2369106864407513,14.208197116851807,2.243211810674552
2023-09-22 08:43:36.656042,377400,6.862879436681862,300611.76968973747,-3.3513629683002364,-22.6653334048151,-2.4226527334139973,14.422839164733887,2.207485727783933
2023-09-22 08:43:36.855978,377424,6.862879436681862,300611.76968973747,0.1457114334043581,-25.137624099059394,-2.4722906942442933,14.622775077819824,2.167202625348864
2023-09-22 08:43:37.056468,377465,6.862879436681862,300611.76968973747,6.119880202981221,-27.858104597456986,-2.720480498397592,14.823265075683594,2.118616443392966
2023-09-22 08:43:37.256111,377462,6.862879436681862,300611.76968973747,5.682745902768147,-30.690670813854013,-2.8325662163970264,15.022908210754395,2.060439186835197
2023-09-22 08:43:37.457375,377493,6.862879436681862,300611.76968973747,10.199800338303248,-33.69296683180073,-3.002296017946719,15.224172115325928,1.9898947120245793
2023-09-22 08:43:37.657483,377376,6.862879436681862,300611.76968973747,-6.848437370003012,-36.842575507695074,-3.149608675894342,15.424280166625977,1.9055272518626225
2023-09-22 08:43:37.857709,377389,6.862879436681862,300611.76968973747,-4.9541887357463565,-40.061036838931614,-3.21846133123654,15.62450623512268,1.80404929255576
2023-09-22 08:43:38.058133,377421,6.862879436681862,300611.76968973747,-0.2914228668087162,-43.407596133603874,-3.346559294672261,15.82492995262146,1.681948986398993
2023-09-22 08:43:38.258395,377435,6.862879436681862,300611.76968973747,1.7485372008522972,-46.79738849093519,-3.3897923573313165,16.02519202232361,1.5353325884692595
2023-09-22 08:43:38.458507,377417,6.862879436681862,300611.76968973747,-0.8742686004261486,-50.22881268637684,-3.4314241954416502,16.225304126739502,1.3593437470649405
2023-09-22 08:43:38.658789,377404,6.862879436681862,300611.76968973747,-2.768517234682804,-53.87480097057414,-3.6459882841973013,16.425586223602295,1.147831124509139
2023-09-22 08:43:38.859092,377411,6.862879436681862,300611.76968973747,-1.7485372008522972,-57.55441497016909,-3.679613999594949,16.62588906288147,0.8938982490768694
